,UID,DATE,ValidUID,NullState,SyscalTime,CSV2555
3752,uid://A002/X40f691/X246,2012-05-20 23:18:56.315000,True,True,True,False
3753,uid://A002/X40f691/X6e,2012-05-20 21:28:26.774000,True,True,True,False
3754,uid://A002/X40e374/Xec9,2012-05-20 12:15:26.077000,True,True,True,False
3755,uid://A002/X40e374/Xd36,2012-05-20 10:41:24.978000,True,True,True,False
3756,uid://A002/X40e374/Xba3,2012-05-20 09:10:05.066000,True,True,True,False
3757,uid://A002/X40e374/Xa31,2012-05-20 07:48:02.241000,True,True,True,False
3758,uid://A002/X40e374/X88e,2012-05-20 05:44:02.309000,True,True,True,False
3759,uid://A002/X40e374/X6cb,2012-05-20 03:58:16.670000,True,True,True,False
3760,uid://A002/X40e374/X53e,2012-05-20 02:28:00.244000,True,True,True,True
3761,uid://A002/X40e374/X366,2012-05-20 00:41:01.971000,True,True,True,False
3762,uid://A002/X40e374/X62,2012-05-19 21:56:26.682000,True,True,True,False
3763,uid://A002/X40d164/X4b5,2012-05-18 09:06:12.872000,True,True,True,False
3764,uid://A002/X40d164/X334,2012-05-18 07:16:03.362000,True,True,True,False
3765,uid://A002/X40d164/X1b3,2012-05-18 05:20:14.678000,True,True,True,False
3766,uid://A002/X40d164/X32,2012-05-18 03:28:31.066000,True,True,True,False
3767,uid://A002/X40cb9e/X1df,2012-05-18 01:42:16.696000,True,True,True,True
3768,uid://A002/X40cb9e/X58,2012-05-17 23:49:43.120000,True,True,True,False
3769,uid://A002/X403fbe/Xe,2012-05-11 21:15:48.429000,True,True,True,True
3770,uid://A002/X401c5a/Xa6,2012-05-10 21:37:02.760000,True,True,True,True
3771,uid://A002/X401c5a/X1b,2012-05-10 21:01:56.526000,True,True,True,True
3772,uid://A002/X3fdb4f/Xcb4,2012-05-09 09:53:48.347000,True,True,True,False
3773,uid://A002/X3fdb4f/Xae8,2012-05-09 08:13:20.295000,True,True,True,False
3774,uid://A002/X3fdb4f/X91c,2012-05-09 06:31:16.443000,True,True,True,False
3775,uid://A002/X3fdb4f/X78c,2012-05-09 05:02:12.607000,True,True,True,False
3776,uid://A002/X3fdb4f/X5e4,2012-05-09 03:27:03.911000,True,True,True,False
3777,uid://A002/X3fdb4f/X463,2012-05-09 02:11:33.094000,True,True,True,False
3778,uid://A002/X3fdb4f/X2f7,2012-05-09 00:45:42.523000,True,True,True,False
3779,uid://A002/X3fce56/X937,2012-05-08 09:53:57.548000,True,True,True,True
3780,uid://A002/X3fce56/X927,2012-05-08 09:44:00.242000,True,True,True,True
3781,uid://A002/X3fce56/X7b5,2012-05-08 08:23:27.402000,True,True,True,False
3782,uid://A002/X3fce56/X796,2012-05-08 07:58:45.699000,True,True,True,True
3783,uid://A002/X3fce56/X762,2012-05-08 07:32:37.904000,True,True,True,True
3784,uid://A002/X3fce56/X626,2012-05-08 06:22:22.208000,True,True,True,False
3785,uid://A002/X3fce56/X4ba,2012-05-08 05:03:10.267000,True,True,True,False
3786,uid://A002/X3fce56/X34d,2012-05-08 03:41:13.476000,True,True,True,False
3787,uid://A002/X3fce56/X1e1,2012-05-08 02:21:26.305000,True,True,True,False
3788,uid://A002/X3fce56/X69,2012-05-08 00:57:33.055000,True,True,True,False
3789,uid://A002/X3fbe56/Xece,2012-05-07 10:53:04.999000,True,True,True,False
3790,uid://A002/X3fbe56/Xd68,2012-05-07 09:32:27.258000,True,True,True,False
3791,uid://A002/X3fbe56/Xbf3,2012-05-07 08:07:45.397000,True,True,True,True
3792,uid://A002/X3fbe56/Xa24,2012-05-07 06:25:43.083000,True,True,True,False
3793,uid://A002/X3fbe56/X82b,2012-05-07 04:29:45.368000,True,True,True,False
3794,uid://A002/X3fbe56/X7eb,2012-05-07 04:12:35.173000,True,True,True,True
3795,uid://A002/X3fbe56/X607,2012-05-07 02:41:03.085000,True,True,True,False
3796,uid://A002/X3fbe56/X48f,2012-05-07 01:11:18.286000,True,True,True,False
3797,uid://A002/X3fbe56/X350,2012-05-06 23:47:04.859000,True,True,True,False
3798,uid://A002/X3fbe56/X211,2012-05-06 22:27:41.463000,True,True,True,False
3799,uid://A002/X3fbe56/Xb3,2012-05-06 20:28:37.620000,True,True,True,True
3800,uid://A002/X3fa880/Xb76,2012-05-06 12:32:09.338000,True,True,True,False
3801,uid://A002/X3fa880/X9aa,2012-05-06 10:48:53.639000,True,True,True,False
3802,uid://A002/X3fa880/X8c2,2012-05-06 09:40:10.084000,True,True,True,False
3803,uid://A002/X3fa880/X6fc,2012-05-06 07:57:14.868000,True,True,True,False
3804,uid://A002/X3fa880/X52d,2012-05-06 06:11:59.268000,True,True,True,False
3805,uid://A002/X3fa880/X3a2,2012-05-06 04:29:37.479000,True,True,True,False
3806,uid://A002/X3fa880/X1cd,2012-05-06 02:47:05.125000,True,True,True,False
3807,uid://A002/X3fa880/X4f,2012-05-06 01:17:39.158000,True,True,True,False
3808,uid://A002/X3fa418/X15a,2012-05-05 22:13:46.825000,True,True,True,False
3809,uid://A002/X3f99b1/X3ec,2012-05-05 10:48:10.162000,True,True,True,False
3810,uid://A002/X3f99b1/X226,2012-05-05 09:07:40.286000,True,True,True,False
3811,uid://A002/X3f99b1/Xc0,2012-05-05 07:45:56.294000,True,True,True,False
3812,uid://A002/X3f99b1/X5f,2012-05-05 07:27:56.731000,True,True,True,False
3813,uid://A002/X3f99b1/X3d,2012-05-05 07:12:27.106000,True,True,True,False
3814,uid://A002/X3f8662/X33d,2012-05-05 03:59:24.133000,True,True,True,False
3815,uid://A002/X3f8662/X33c,2012-05-05 03:55:43.668000,True,True,True,False
3816,uid://A002/X3f8662/X33b,2012-05-05 03:47:09.378000,True,True,True,False
3817,uid://A002/X3f8662/X33a,2012-05-05 03:42:32.522000,True,True,True,False
3818,uid://A002/X3f8662/X339,2012-05-05 03:31:15.153000,True,True,True,False
3819,uid://A002/X3f8662/X1e7,2012-05-05 02:04:13.269000,True,True,True,False
3820,uid://A002/X3f8662/Xa8,2012-05-05 00:36:35.513000,True,True,True,False
3821,uid://A002/X3f8662/X71,2012-05-04 23:53:04.678000,True,True,True,True
3822,uid://A002/X3f837d/Xbe,2012-05-04 20:47:39.295000,True,True,True,False
3823,uid://A002/X3f6a86/Xd65,2012-05-04 12:38:06.861000,True,True,True,False
3824,uid://A002/X3f6a86/Xb99,2012-05-04 10:56:24.170000,True,True,True,False
3825,uid://A002/X3f6a86/X9cd,2012-05-04 09:13:31.950000,True,True,True,False
3826,uid://A002/X3f6a86/X7fb,2012-05-04 07:26:20.704000,True,True,True,False
3827,uid://A002/X3f6a86/X76a,2012-05-04 06:37:34.753000,True,True,True,True
3828,uid://A002/X3f6a86/X5da,2012-05-04 05:03:53.472000,True,True,True,False
3829,uid://A002/X3f6a86/X405,2012-05-04 03:15:53.866000,True,True,True,False
3830,uid://A002/X3f6a86/X3e0,2012-05-04 00:51:29.931000,True,True,True,True
3831,uid://A002/X3f6a86/X53,2012-05-03 20:07:03.766000,True,True,True,False
3832,uid://A002/X3e73ff/X16,2012-04-26 21:33:20.164000,True,True,True,True
3833,uid://A002/X3e3a61/X449,2012-04-25 05:41:08.065000,True,True,True,False
3834,uid://A002/X3e3a61/X3b5,2012-04-25 05:03:15.520000,True,True,True,False
3835,uid://A002/X3e3a61/X321,2012-04-25 04:27:02.879000,True,True,True,False
3836,uid://A002/X3e3a61/X28d,2012-04-25 03:50:41.854000,True,True,True,False
3837,uid://A002/X3e3a61/X1f9,2012-04-25 03:15:34.653000,True,True,True,False
3838,uid://A002/X3e3a61/X165,2012-04-25 02:40:13.196000,True,True,True,False
3839,uid://A002/X3e3a61/Xce,2012-04-25 02:00:59.634000,True,True,True,False
3840,uid://A002/X3e33cb/X2fd,2012-04-24 20:44:51.642000,True,True,True,False
3841,uid://A002/X3e33cb/X1a6,2012-04-24 19:57:44.712000,True,True,True,False
3842,uid://A002/X3e33cb/X4f,2012-04-24 19:12:04.502000,True,True,True,False
3843,uid://A002/X3e17df/Xa88,2012-04-24 09:02:38.240000,True,True,True,False
3844,uid://A002/X3e17df/X8f5,2012-04-24 08:02:54.940000,True,True,True,False
3845,uid://A002/X3e17df/X765,2012-04-24 06:17:22.848000,True,True,True,False
3846,uid://A002/X3e17df/X5d5,2012-04-24 04:41:02.694000,True,True,True,False
3847,uid://A002/X3e17df/X3fd,2012-04-24 02:25:03.833000,True,True,True,False
3848,uid://A002/X3e17df/X1cd,2012-04-24 00:05:48.925000,True,True,True,True
3849,uid://A002/X3e007f/X9c2,2012-04-23 09:32:07.593000,True,True,True,False
3850,uid://A002/X3e007f/X53b,2012-04-23 07:23:15.405000,True,True,True,True
3851,uid://A002/X3e007f/X3ab,2012-04-23 05:32:37.240000,True,True,True,False
3852,uid://A002/X3e007f/X1f8,2012-04-23 03:38:44.881000,True,True,True,False
3853,uid://A002/X3e007f/X54,2012-04-23 01:51:57.089000,True,True,True,True
3854,uid://A002/X3e007f/X53,2012-04-23 01:42:43.921000,True,True,True,True
3855,uid://A002/X3df8fa/X499,2012-04-23 00:10:26.582000,True,True,True,True
3856,uid://A002/X3df8fa/X462,2012-04-22 23:58:12.712000,True,True,True,True
3857,uid://A002/X3df8fa/X30e,2012-04-22 22:37:01.638000,True,True,True,True
3858,uid://A002/X3df8fa/X20b,2012-04-22 21:23:37.537000,True,True,True,True
3859,uid://A002/X3df8fa/Xf6,2012-04-22 20:10:23.126000,True,True,True,False
3860,uid://A002/X3df8fa/Xe6,2012-04-22 19:59:24.056000,True,True,True,True
3861,uid://A002/X3ddbb0/X866,2012-04-22 09:15:10.328000,True,True,True,True
3862,uid://A002/X3ddbb0/X6be,2012-04-22 07:35:00.656000,True,True,True,False
3863,uid://A002/X3ddbb0/X6bd,2012-04-22 07:11:57.597000,True,True,True,False
3864,uid://A002/X3ddbb0/X447,2012-04-22 04:06:26.875000,True,True,True,False
3865,uid://A002/X3ddbb0/X2e3,2012-04-22 01:46:03.985000,True,True,True,False
3866,uid://A002/X3ddbb0/X195,2012-04-22 00:31:39.553000,True,True,True,True
3867,uid://A002/X3ddbb0/Xc2,2012-04-21 23:27:23.549000,True,True,True,False
3868,uid://A002/X3ddbb0/X54,2012-04-21 22:23:06.185000,True,True,True,False
3869,uid://A002/X3dd931/Xcb,2012-04-21 20:38:06.957000,True,True,True,False
3870,uid://A002/X3dd931/X8b,2012-04-21 20:12:48.034000,True,True,True,True
3871,uid://A002/X3dc0e7/Xf32,2012-04-21 11:36:56.360000,True,True,True,False
3872,uid://A002/X3dc0e7/Xdce,2012-04-21 09:54:17.493000,True,True,True,False
3873,uid://A002/X3dc0e7/Xdcd,2012-04-21 09:41:18.455000,True,True,True,False
3874,uid://A002/X3dc0e7/Xbbc,2012-04-21 07:41:21.653000,True,True,True,False
3875,uid://A002/X3dc0e7/X983,2012-04-21 05:18:16.152000,True,True,True,False
3876,uid://A002/X3dc0e7/X7ae,2012-04-21 03:29:19.652000,True,True,True,False
3877,uid://A002/X3dc0e7/X6ce,2012-04-21 02:00:16.924000,True,True,True,False
3878,uid://A002/X3dc0e7/X528,2012-04-21 00:01:01.167000,True,True,True,True
3879,uid://A002/X3dc0e7/X3f2,2012-04-20 22:50:57.989000,True,True,True,True
3880,uid://A002/X3dc0e7/X2b5,2012-04-20 21:28:52.590000,True,True,True,True
3881,uid://A002/X3dc0e7/Xcd,2012-04-20 19:35:59.988000,True,True,True,False
3882,uid://A002/X3daf0c/X541,2012-04-20 09:33:27.787000,True,True,True,False
3883,uid://A002/X3daf0c/X34c,2012-04-20 07:32:51.388000,True,True,True,False
3884,uid://A002/X3daf0c/X1f8,2012-04-20 06:07:16.010000,True,True,True,False
3885,uid://A002/X3daf0c/X65,2012-04-20 03:19:45.824000,True,True,True,False
3886,uid://A002/X3da7b0/X3f1,2012-04-20 00:02:10.606000,True,True,True,True
3887,uid://A002/X3da7b0/X1a5,2012-04-19 21:18:33.263000,True,True,True,False
3888,uid://A002/X3da7b0/X6c,2012-04-19 19:29:22.505000,True,True,True,False
3889,uid://A002/X3cd1a3/X94,2012-04-12 03:14:31.917000,True,True,True,False
3890,uid://A002/X3cd1a3/X27,2012-04-12 02:47:45.495000,True,True,True,False
3891,uid://A002/X3cd1a3/X26,2012-04-12 02:37:21.676000,True,True,True,False
3892,uid://A002/X3cb0a0/Xd10,2012-04-11 08:46:33.905000,True,True,True,False
3893,uid://A002/X3cb0a0/Xb7d,2012-04-11 07:16:29.680000,True,True,True,False
3894,uid://A002/X3cb0a0/X9e8,2012-04-11 05:35:41.318000,True,True,True,False
3895,uid://A002/X3cb0a0/X867,2012-04-11 03:25:23.187000,True,True,True,False
3896,uid://A002/X3cb0a0/X6ec,2012-04-11 02:18:22.279000,True,True,True,False
3897,uid://A002/X3cb0a0/X56e,2012-04-11 00:51:53.050000,True,True,True,False
3898,uid://A002/X3cb0a0/X417,2012-04-10 23:33:27.094000,True,True,True,False
3899,uid://A002/X3cb0a0/X2e7,2012-04-10 22:13:02.367000,True,True,True,True
3900,uid://A002/X3cb0a0/X2b6,2012-04-10 21:52:15.970000,True,True,True,True
3901,uid://A002/X3cb0a0/Xf0,2012-04-10 20:17:21.806000,True,True,True,False
3902,uid://A002/X3cb0a0/X65,2012-04-10 19:43:48.076000,True,True,True,False
3903,uid://A002/X3ca066/Xe84,2012-04-09 10:05:48.511000,True,True,True,False
3904,uid://A002/X3ca066/Xcb8,2012-04-09 08:22:20.767000,True,True,True,False
3905,uid://A002/X3ca066/Xb94,2012-04-09 07:13:16.011000,True,True,True,False
3906,uid://A002/X3ca066/Xa6f,2012-04-09 05:54:02.924000,True,True,True,False
3907,uid://A002/X3ca066/X93e,2012-04-09 04:23:55.366000,True,True,True,False
3908,uid://A002/X3ca066/X93d,2012-04-09 04:15:29.052000,True,True,True,False
3909,uid://A002/X3ca066/X906,2012-04-09 04:04:18.060000,True,True,True,True
3910,uid://A002/X3ca066/X7dc,2012-04-09 02:56:51.707000,True,True,True,True
3911,uid://A002/X3ca066/X67f,2012-04-09 01:37:17.385000,True,True,True,True
3912,uid://A002/X3ca066/X549,2012-04-09 00:27:20.356000,True,True,True,True
3913,uid://A002/X3ca066/X548,2012-04-09 00:12:12.677000,True,True,True,True
3914,uid://A002/X3ca066/X4a2,2012-04-08 23:34:02.604000,True,True,True,True
3915,uid://A002/X3ca066/X351,2012-04-08 22:23:54.893000,True,True,True,True
3916,uid://A002/X3ca066/X221,2012-04-08 21:16:10.996000,True,True,True,False
3917,uid://A002/X3ca066/X18d,2012-04-08 20:42:02.686000,True,True,True,False
3918,uid://A002/X3ca066/X114,2012-04-08 20:12:44.963000,True,True,True,False
3919,uid://A002/X3c9295/X820,2012-04-08 10:23:32.681000,True,True,True,False
3920,uid://A002/X3c9295/X663,2012-04-08 08:45:40.861000,True,True,True,False
3921,uid://A002/X3c9295/X539,2012-04-08 07:36:39.949000,True,True,True,False
3922,uid://A002/X3c9295/X40f,2012-04-08 06:20:53.505000,True,True,True,False
3923,uid://A002/X3c9295/X2eb,2012-04-08 04:56:16.736000,True,True,True,False
3924,uid://A002/X3c9295/X2e6,2012-04-08 04:16:22.726000,True,True,True,False
3925,uid://A002/X3c9295/X1e0,2012-04-08 03:08:10.736000,True,True,True,True
3926,uid://A002/X3c9295/X8c,2012-04-08 01:50:06.089000,True,True,True,True
3927,uid://A002/X3c8f66/X352,2012-04-07 22:27:34.594000,True,True,True,True
3928,uid://A002/X3c8f66/X155,2012-04-07 20:30:24.445000,True,True,True,False
3929,uid://A002/X3c8f66/X22,2012-04-07 19:19:57.802000,True,True,True,False
3930,uid://A002/X3c7a84/Xd19,2012-04-07 09:56:55.965000,True,True,True,True
3931,uid://A002/X3c7a84/Xb56,2012-04-07 08:11:52.504000,True,True,True,False
3932,uid://A002/X3c7a84/X9de,2012-04-07 06:44:09.683000,True,True,True,False
3933,uid://A002/X3c7a84/X866,2012-04-07 05:18:11.245000,True,True,True,False
3934,uid://A002/X3c7a84/X6d3,2012-04-07 03:46:03.109000,True,True,True,False
3935,uid://A002/X3c7a84/X567,2012-04-07 02:22:55.413000,True,True,True,False
3936,uid://A002/X3c7a84/X443,2012-04-07 01:15:35.020000,True,True,True,True
3937,uid://A002/X3c7a84/X31f,2012-04-07 00:04:24.518000,True,True,True,True
3938,uid://A002/X3c7a84/X1fb,2012-04-06 22:44:08.091000,True,True,True,True
3939,uid://A002/X3c7a84/X164,2012-04-06 22:09:25.831000,True,True,True,True
3940,uid://A002/X3c7a84/X1c,2012-04-06 20:56:36.941000,True,True,True,True
3941,uid://A002/X3c5ee0/Xa11,2012-04-06 04:21:53.338000,True,True,True,True
3942,uid://A002/X3c5ee0/X8e7,2012-04-06 03:10:27.810000,True,True,True,True
3943,uid://A002/X3c5ee0/X7b1,2012-04-06 02:02:30.249000,True,True,True,True
3944,uid://A002/X3c5ee0/X626,2012-04-06 00:22:04.856000,True,True,True,True
3945,uid://A002/X3c5ee0/X50b,2012-04-05 22:48:12.357000,True,True,True,True
3946,uid://A002/X3c5ee0/X3bd,2012-04-05 21:25:49.827000,True,True,True,False
3947,uid://A002/X3c5ee0/X24b,2012-04-05 20:04:32.266000,True,True,True,False
3948,uid://A002/X3c5ee0/X157,2012-04-05 19:33:42.043000,True,True,True,True
3949,uid://A002/X3c5ee0/X63,2012-04-05 19:02:53.513000,True,True,True,True
3950,uid://A002/X3c5ee0/X50,2012-04-05 18:42:03.055000,True,True,True,True
3951,uid://A002/X3c3b51/X49c,2012-04-05 08:13:58.739000,True,True,True,True
3952,uid://A002/X3c3b51/X30c,2012-04-05 06:18:03.506000,True,True,True,False
3953,uid://A002/X3c3b51/X17c,2012-04-05 04:37:08.418000,True,True,True,False
3954,uid://A002/X3b55d6/Xbbc,2012-03-28 09:38:45.599000,True,True,True,False
3955,uid://A002/X3b55d6/X9ff,2012-03-28 08:01:58.247000,True,True,True,False
3956,uid://A002/X3b55d6/X875,2012-03-28 06:35:20.346000,True,True,True,False
3957,uid://A002/X3b55d6/X727,2012-03-28 05:23:22.692000,True,True,True,True
3958,uid://A002/X3b55d6/X4c6,2012-03-28 02:51:48.150000,True,True,True,False
3959,uid://A002/X3b55d6/X3dd,2012-03-28 00:55:24.402000,True,True,True,False
3960,uid://A002/X3b55d6/X1cb,2012-03-27 23:00:24.907000,True,True,True,False
3961,uid://A002/X3b55d6/X17c,2012-03-27 22:07:42.976000,True,True,True,False
3962,uid://A002/X3b55d6/Xa0,2012-03-27 21:16:21.720000,True,True,True,False
3963,uid://A002/X3b55d6/X90,2012-03-27 21:07:59.170000,True,True,True,True
3964,uid://A002/X3b3400/Xcd7,2012-03-27 10:00:16.574000,True,True,True,False
3965,uid://A002/X3b3400/Xaf3,2012-03-27 08:35:06.564000,True,True,True,False
3966,uid://A002/X3b3400/X90f,2012-03-27 07:06:35.367000,True,True,True,False
3967,uid://A002/X3b3400/X7df,2012-03-27 06:01:16.716000,True,True,True,False
3968,uid://A002/X3b3400/X64c,2012-03-27 04:28:10.590000,True,True,True,False
3969,uid://A002/X3b3400/X4e0,2012-03-27 02:50:03.753000,True,True,True,False
3970,uid://A002/X3b3400/X395,2012-03-27 01:34:36.558000,True,True,True,False
3971,uid://A002/X3b3400/X274,2012-03-27 00:23:23.446000,True,True,True,False
3972,uid://A002/X3b3400/X21f,2012-03-26 23:52:45.932000,True,True,True,False
3973,uid://A002/X3b3400/X1ee,2012-03-26 23:20:55.545000,True,True,True,True
3974,uid://A002/X3b3400/X1bd,2012-03-26 23:09:00.060000,True,True,True,True
3975,uid://A002/X389e8d/X28,2012-01-28 19:36:10.280000,True,True,True,True
3976,uid://A002/X389722/X424,2012-01-28 09:47:24.363000,True,True,True,False
3977,uid://A002/X389722/X22e,2012-01-28 08:28:03.259000,True,True,True,False
3978,uid://A002/X389722/Xb9,2012-01-28 06:52:37.967000,True,True,True,False
3979,uid://A002/X38961d/X11,2012-01-28 01:50:32.944000,True,True,True,False
3980,uid://A002/X388522/X5c5,2012-01-27 10:47:07.885000,True,True,True,True
3981,uid://A002/X388522/X483,2012-01-27 09:35:28.218000,True,True,True,False
3982,uid://A002/X388522/X341,2012-01-27 08:20:27.351000,True,True,True,False
3983,uid://A002/X388522/X1f3,2012-01-27 06:46:37.421000,True,True,True,False
3984,uid://A002/X388522/Xa5,2012-01-27 05:22:21.885000,True,True,True,False
3985,uid://A002/X388125/X69,2012-01-27 01:31:26.211000,True,True,True,False
3986,uid://A002/X387882/X33f,2012-01-26 09:02:21.093000,True,True,True,True
3987,uid://A002/X387882/X15e,2012-01-26 06:31:42.899000,True,True,True,True
3988,uid://A002/X387882/X15d,2012-01-26 06:26:47.779000,True,True,True,True
3989,uid://A002/X387882/X15c,2012-01-26 06:11:09.961000,True,True,True,True
3990,uid://A002/X387882/X11,2012-01-26 04:07:10.983000,True,True,True,False
3991,uid://A002/X387882/X1,2012-01-26 03:57:55.639000,True,True,True,True
3992,uid://A002/X386355/X3ef,2012-01-25 07:40:56.195000,True,True,True,False
3993,uid://A002/X386355/X2ac,2012-01-25 06:01:22.045000,True,True,True,True
3994,uid://A002/X386355/Xa2,2012-01-25 04:26:52.278000,True,True,True,False
3995,uid://A002/X38570d/X2ae,2012-01-25 00:53:18.175000,True,True,True,True
3996,uid://A002/X38570d/X17b,2012-01-24 23:11:27.491000,True,True,True,False
3997,uid://A002/X38570d/X10,2012-01-24 21:13:31.743000,True,True,True,False
3998,uid://A002/X3854ab/X1ad,2012-01-24 20:09:31.647000,True,True,True,True
3999,uid://A002/X3854ab/Xaa,2012-01-24 19:05:52.122000,True,True,True,False
4000,uid://A002/X38526f/X2f,2012-01-24 13:11:51.431000,True,True,True,True
4001,uid://A002/X383b50/X1176,2012-01-24 10:36:55.766000,True,True,True,False
4002,uid://A002/X383b50/X1007,2012-01-24 09:19:17.527000,True,True,True,False
4003,uid://A002/X383b50/Xdb7,2012-01-24 07:33:29.164000,True,True,True,False
4004,uid://A002/X383b50/Xc45,2012-01-24 05:56:44.082000,True,True,True,False
4005,uid://A002/X383b50/X7b4,2012-01-24 02:45:37.884000,True,True,True,True
4006,uid://A002/X383b50/X552,2012-01-24 00:29:07.325000,True,True,True,False
4007,uid://A002/X383b50/X4b3,2012-01-23 23:22:56.059000,True,True,True,False
4008,uid://A002/X383b50/X359,2012-01-23 21:58:11.383000,True,True,True,False
4009,uid://A002/X383b50/X1e1,2012-01-23 20:38:09.265000,True,True,True,False
4010,uid://A002/X383b50/X69,2012-01-23 19:04:27.699000,True,True,True,False
4011,uid://A002/X37f559/X900,2012-01-22 09:39:10.121000,True,True,True,False
4012,uid://A002/X37f559/X764,2012-01-22 08:06:46.871000,True,True,True,True
4013,uid://A002/X36ffba/X267,2012-01-14 10:18:38.305000,True,True,False,True
4014,uid://A002/X36ffba/X1bb,2012-01-14 09:23:37.444000,True,True,False,True
4015,uid://A002/X36ffba/X1f,2012-01-14 07:58:24.993000,True,True,False,True
4016,uid://A002/X36e957/Xa2e,2012-01-14 05:29:27.854000,True,True,False,True
4017,uid://A002/X36e957/X826,2012-01-14 04:07:30.850000,True,True,False,True
4018,uid://A002/X36e957/X74a,2012-01-14 02:59:34.224000,True,True,False,True
4019,uid://A002/X36e957/X604,2012-01-14 01:19:42.758000,True,True,False,True
4020,uid://A002/X36e957/X501,2012-01-14 00:25:10.323000,True,True,False,True
4021,uid://A002/X36e957/X419,2012-01-13 23:34:46.818000,True,True,False,True
4022,uid://A002/X36e957/X316,2012-01-13 22:39:19.325000,True,True,False,True
4023,uid://A002/X36e957/X1b8,2012-01-13 20:49:08.816000,True,True,False,True
4024,uid://A002/X36e957/X4f,2012-01-13 19:30:12.655000,True,True,False,True
4025,uid://A002/X36e26f/X16a,2012-01-13 10:30:54.950000,True,True,False,True
4026,uid://A002/X36e26f/X22,2012-01-13 09:18:57.340000,True,True,False,True
4027,uid://A002/X36d011/X9a3,2012-01-13 06:23:49.739000,True,True,False,True
4028,uid://A002/X36d011/X77d,2012-01-13 04:45:44.396000,True,True,False,True
4029,uid://A002/X36d011/X63b,2012-01-13 03:33:29.840000,True,True,False,True
4030,uid://A002/X36d011/X4d5,2012-01-13 02:18:16.965000,True,True,False,True
4031,uid://A002/X36d011/X393,2012-01-13 01:04:21.763000,True,True,False,True
4032,uid://A002/X36d011/X29b,2012-01-12 22:25:44.646000,True,True,False,True
4033,uid://A002/X36d011/X63,2012-01-12 19:16:40.836000,True,True,False,True
4034,uid://A002/X36bf6c/X70e,2012-01-12 10:12:16.069000,True,True,False,True
4035,uid://A002/X36bf6c/X58a,2012-01-12 08:50:50.861000,True,True,False,True
4036,uid://A002/X36bf6c/X502,2012-01-12 08:11:53.865000,True,True,False,True
4037,uid://A002/X36bf6c/X2d0,2012-01-12 06:43:30.374000,True,True,False,True
4038,uid://A002/X36bf6c/X9e,2012-01-12 05:18:00.374000,True,True,False,True
4039,uid://A002/X36a70f/Xe0e,2012-01-11 09:14:33.869000,True,True,False,True
4040,uid://A002/X36a70f/Xc87,2012-01-11 07:50:08.566000,True,True,False,True
4041,uid://A002/X36a70f/Xc86,2012-01-11 07:46:45.188000,True,True,False,True
4042,uid://A002/X36a70f/Xbf8,2012-01-11 07:07:21.860000,True,True,False,True
4043,uid://A002/X36a70f/Xab6,2012-01-11 05:55:13.110000,True,True,False,True
4044,uid://A002/X36a70f/Xa77,2012-01-11 05:27:04.963000,True,True,False,True
4045,uid://A002/X36a70f/Xa46,2012-01-11 05:12:17.617000,True,True,False,True
4046,uid://A002/X36a70f/X895,2012-01-11 03:47:42.313000,True,True,False,True
4047,uid://A002/X36a70f/X77a,2012-01-11 02:48:35.981000,True,True,False,False
4048,uid://A002/X36a70f/X761,2012-01-11 02:35:19.749000,True,True,False,True
4049,uid://A002/X36a70f/X5e9,2012-01-11 01:16:12.551000,True,True,False,True
4050,uid://A002/X36a70f/X4ce,2012-01-11 00:17:20.322000,True,True,False,False
4051,uid://A002/X36a70f/X4cd,2012-01-11 00:06:58.022000,True,True,False,False
4052,uid://A002/X36a70f/X47e,2012-01-10 23:07:25.391000,True,True,False,True
4053,uid://A002/X36a70f/X318,2012-01-10 21:47:45.233000,True,True,False,True
4054,uid://A002/X36a70f/X1c7,2012-01-10 20:32:26.451000,True,True,False,True
4055,uid://A002/X36a70f/X63,2012-01-10 19:09:53.200000,True,True,False,True
4056,uid://A002/X369097/Xbfe,2012-01-10 09:26:00.891000,True,True,False,True
4057,uid://A002/X369097/X9f0,2012-01-10 08:10:16.599000,True,True,False,True
4058,uid://A002/X369097/X99b,2012-01-10 07:32:23.428000,True,True,False,True
4059,uid://A002/X369097/X97c,2012-01-10 07:18:31.905000,True,True,False,True
4060,uid://A002/X369097/X780,2012-01-10 05:59:08.961000,True,True,False,True
4061,uid://A002/X369097/X584,2012-01-10 04:47:30.095000,True,True,False,True
4062,uid://A002/X369097/X419,2012-01-10 00:50:25.764000,True,True,False,True
4063,uid://A002/X369097/X316,2012-01-09 23:45:37.174000,True,True,False,True
4064,uid://A002/X369097/X1e9,2012-01-09 22:37:34.695000,True,True,False,True
4065,uid://A002/X369097/X1d9,2012-01-09 22:23:36.147000,True,True,False,True
4066,uid://A002/X369097/X85,2012-01-09 21:03:29.231000,True,True,False,True
4067,uid://A002/X369097/X75,2012-01-09 20:53:40.114000,True,True,False,True
4068,uid://A002/X369097/X74,2012-01-09 20:45:00.330000,True,True,False,True
4069,uid://A002/X368c03/X12,2012-01-09 10:01:42.638000,True,True,True,True
4070,uid://A002/X35edea/Xac4,2011-12-31 09:32:27.501000,True,True,False,True
4071,uid://A002/X35edea/X970,2011-12-31 08:16:22.196000,True,True,False,True
4072,uid://A002/X35edea/X77d,2011-12-31 06:29:28.404000,True,True,False,True
4073,uid://A002/X35edea/X5ad,2011-12-31 04:58:57.789000,True,True,False,True
